shipment_id,customer_id,origin_port,destination_port,container_type,booking_lead_days,transshipment_count,port_congestion_score,weather_risk_score,historical_delay_rate,carrier_reliability_score
TRN_01348,CUS_A,HKG,SHA,40HC,16,0,0.11,0.703,0.377,0.907
TRN_01349,CUS_D,SIN,HKG,45HC,22,0,0.134,0.124,0.275,0.523
TRN_01350,CUS_C,PUS,RTM,40HC,18,3,0.214,0.499,0.265,0.663
TRN_01351,CUS_B,PUS,SIN,20GP,9,0,0.605,0.099,0.209,0.973
TRN_01352,CUS_A,SIN,PUS,40HC,27,1,0.52,0.178,0.272,0.74
TRN_01353,CUS_C,SGN,PUS,45HC,18,1,0.23,0.465,0.238,0.65
TRN_01354,CUS_C,RTM,SHA,40HC,18,3,0.265,0.577,0.041,0.844
TRN_01355,CUS_D,SIN,HKG,40GP,15,3,0.166,0.111,0.391,0.84
TRN_01356,CUS_A,RTM,LAX,20GP,13,3,0.232,0.438,0.05,0.94
TRN_01357,CUS_D,RTM,RTM,20GP,29,0,0.285,0.065,0.142,0.935
TRN_01358,CUS_D,RTM,SGN,40GP,12,0,0.444,0.113,0.141,0.963
TRN_01359,CUS_A,RTM,HAM,45HC,24,1,0.356,0.511,0.165,0.54
TRN_01360,CUS_C,RTM,SGN,40GP,3,2,0.059,0.674,0.125,0.939
TRN_01361,CUS_C,SIN,PUS,20GP,28,2,0.175,0.552,0.078,0.853
TRN_01362,CUS_C,HKG,SHA,45HC,22,2,0.583,0.525,0.272,0.794
TRN_01363,CUS_C,SHA,HKG,40HC,24,3,0.414,0.373,0.567,0.873
TRN_01364,CUS_A,HAM,RTM,40HC,10,0,0.317,0.241,0.21,0.753
TRN_01365,CUS_B,HAM,PUS,45HC,20,3,0.47,0.602,0.351,0.697
TRN_01366,CUS_D,HKG,SIN,45HC,22,2,0.272,0.393,0.077,0.828
TRN_01367,CUS_D,PUS,HAM,45HC,3,0,0.581,0.185,0.396,0.955
TRN_01368,CUS_A,HAM,HKG,45HC,19,1,0.441,0.109,0.075,0.569
TRN_01369,CUS_B,LAX,LAX,45HC,25,1,0.286,0.176,0.292,0.811
TRN_01370,CUS_D,SHA,SIN,40HC,25,1,0.803,0.288,0.378,0.829
TRN_01371,CUS_A,LAX,SGN,45HC,23,2,0.367,0.239,0.133,0.684
TRN_01372,CUS_C,HAM,PUS,45HC,26,1,0.617,0.491,0.16,0.935
TRN_01373,CUS_A,SHA,SGN,40GP,9,3,0.589,0.128,0.156,0.984
TRN_01374,CUS_D,LAX,HAM,40GP,20,0,0.181,0.36,0.285,0.746
TRN_01375,CUS_C,RTM,SIN,45HC,8,0,0.269,0.048,0.189,0.758
TRN_01376,CUS_D,SHA,PUS,45HC,26,3,0.723,0.2,0.099,0.886
TRN_01377,CUS_B,SGN,PUS,20GP,16,2,0.3,0.599,0.025,0.765
TRN_01378,CUS_A,SGN,RTM,20GP,25,1,0.428,0.176,0.087,0.789
TRN_01379,CUS_D,PUS,SIN,40GP,9,0,0.255,0.45,0.185,0.747
TRN_01380,CUS_D,SGN,HAM,45HC,9,1,0.502,0.088,0.286,0.536
TRN_01381,CUS_D,SHA,HKG,20GP,29,0,0.257,0.185,0.166,0.821
TRN_01382,CUS_A,SGN,HAM,40GP,27,3,0.599,0.329,0.252,0.964
TRN_01383,CUS_C,HAM,PUS,40HC,6,1,0.465,0.517,0.031,0.519
TRN_01384,CUS_A,RTM,HKG,40GP,12,3,0.501,0.343,0.309,0.735
TRN_01385,CUS_C,PUS,PUS,20GP,5,3,0.606,0.364,0.031,0.869
TRN_01386,CUS_B,HAM,RTM,45HC,19,1,0.429,0.135,0.186,0.666
TRN_01387,CUS_A,HKG,RTM,20GP,2,2,0.32,0.319,0.168,0.669
TRN_01388,CUS_C,HAM,HKG,45HC,1,1,0.14,0.332,0.309,0.877
TRN_01389,CUS_C,RTM,SHA,40GP,17,1,0.592,0.267,0.391,0.689
TRN_01390,CUS_C,HAM,PUS,40GP,26,3,0.622,0.573,0.273,0.742
TRN_01391,CUS_C,SHA,RTM,40GP,22,2,0.784,0.141,0.199,0.726
TRN_01392,CUS_B,SIN,LAX,20GP,21,0,0.514,0.083,0.669,0.925
TRN_01393,CUS_C,RTM,SGN,20GP,18,1,0.192,0.347,0.364,0.848
TRN_01394,CUS_A,SHA,SGN,40HC,6,3,0.705,0.462,0.085,0.511
TRN_01395,CUS_B,SGN,PUS,20GP,7,0,0.305,0.33,0.067,0.797
TRN_01396,CUS_C,HAM,RTM,40GP,18,2,0.28,0.437,0.227,0.832
TRN_01397,CUS_C,HKG,SHA,20GP,27,3,0.496,0.646,0.384,0.836
TRN_01398,CUS_D,SIN,HKG,40HC,2,2,0.242,0.201,0.119,0.558
TRN_01399,CUS_D,PUS,HAM,20GP,11,0,0.51,0.109,0.227,0.87
TRN_01400,CUS_D,SHA,HKG,20GP,6,3,0.314,0.498,0.416,0.72
TRN_01401,CUS_D,SIN,LAX,40HC,5,3,0.65,0.222,0.414,0.7
TRN_01402,CUS_D,SHA,SIN,40GP,11,2,0.535,0.32,0.275,0.765
TRN_01403,CUS_C,PUS,LAX,40GP,6,3,0.155,0.399,0.205,0.661
TRN_01404,CUS_B,HKG,SHA,40HC,8,0,0.578,0.41,0.771,0.672
TRN_01405,CUS_D,HAM,HAM,45HC,13,2,0.328,0.83,0.307,0.812
TRN_01406,CUS_D,LAX,PUS,45HC,22,3,0.829,0.386,0.111,0.834
TRN_01407,CUS_C,SGN,SIN,40GP,16,2,0.323,0.094,0.191,0.627
TRN_01408,CUS_D,PUS,PUS,20GP,16,2,0.516,0.755,0.16,0.849
TRN_01409,CUS_B,SHA,RTM,40GP,18,3,0.354,0.591,0.482,0.963
TRN_01410,CUS_A,HAM,SHA,20GP,7,2,0.315,0.372,0.187,0.822
TRN_01411,CUS_B,RTM,RTM,40GP,3,0,0.349,0.441,0.148,0.666
TRN_01412,CUS_C,HKG,RTM,45HC,1,0,0.644,0.191,0.293,0.537
TRN_01413,CUS_D,SGN,HAM,20GP,26,2,0.335,0.459,0.185,0.864
TRN_01414,CUS_B,LAX,PUS,20GP,26,2,0.224,0.147,0.443,0.848
TRN_01415,CUS_B,SGN,SHA,20GP,10,1,0.548,0.294,0.401,0.647
TRN_01416,CUS_D,SIN,HKG,40GP,23,0,0.279,0.199,0.158,0.677
TRN_01417,CUS_D,SHA,LAX,45HC,8,2,0.621,0.33,0.094,0.598
TRN_01418,CUS_B,HAM,PUS,40GP,9,1,0.512,0.372,0.208,0.836
TRN_01419,CUS_C,HAM,SIN,40HC,20,2,0.475,0.081,0.141,0.613
TRN_01420,CUS_C,SGN,HAM,20GP,27,2,0.546,0.415,0.136,0.584
TRN_01421,CUS_A,LAX,PUS,45HC,18,0,0.701,0.101,0.268,0.802
TRN_01422,CUS_B,SHA,SHA,45HC,28,3,0.463,0.47,0.209,0.757
TRN_01423,CUS_B,RTM,SHA,40HC,29,0,0.308,0.385,0.111,0.724
TRN_01424,CUS_D,HAM,HKG,20GP,1,1,0.655,0.186,0.236,0.725
TRN_01425,CUS_B,HAM,SIN,40GP,12,2,0.532,0.093,0.055,0.757
TRN_01426,CUS_A,LAX,SGN,40HC,14,3,0.478,0.438,0.377,0.761
TRN_01427,CUS_C,PUS,HAM,45HC,6,3,0.125,0.517,0.117,0.698
TRN_01428,CUS_D,SGN,LAX,40HC,7,2,0.537,0.197,0.28,0.958
TRN_01429,CUS_D,SGN,HAM,20GP,29,2,0.366,0.326,0.17,0.873
TRN_01430,CUS_C,SHA,LAX,20GP,6,2,0.055,0.24,0.301,0.942
TRN_01431,CUS_A,SGN,HAM,45HC,14,1,0.025,0.867,0.247,0.562
TRN_01432,CUS_C,PUS,HAM,40HC,14,2,0.268,0.241,0.473,0.767
TRN_01433,CUS_C,LAX,SIN,40GP,20,3,0.06,0.329,0.449,0.709
TRN_01434,CUS_D,PUS,PUS,45HC,16,2,0.413,0.653,0.031,0.712
TRN_01435,CUS_C,LAX,SGN,45HC,2,3,0.132,0.192,0.117,0.617
TRN_01436,CUS_C,LAX,SGN,40GP,14,2,0.31,0.351,0.113,0.747
TRN_01437,CUS_D,SIN,LAX,45HC,10,2,0.339,0.346,0.238,0.981
TRN_01438,CUS_B,SHA,SHA,20GP,4,3,0.193,0.396,0.237,0.669
TRN_01439,CUS_B,RTM,HKG,40GP,29,1,0.321,0.239,0.125,0.515
TRN_01440,CUS_D,PUS,SHA,45HC,16,2,0.308,0.783,0.233,0.748
TRN_01441,CUS_A,SIN,LAX,20GP,28,1,0.593,0.416,0.408,0.864
TRN_01442,CUS_D,HKG,RTM,20GP,27,2,0.725,0.247,0.197,0.649
TRN_01443,CUS_A,PUS,PUS,45HC,29,1,0.641,0.136,0.185,0.732
TRN_01444,CUS_A,SGN,SHA,40HC,7,3,0.178,0.47,0.185,0.69
TRN_01445,CUS_B,HKG,PUS,40HC,24,3,0.599,0.359,0.234,0.695
TRN_01446,CUS_B,SHA,SIN,45HC,2,3,0.641,0.353,0.229,0.667
TRN_01447,CUS_C,LAX,SHA,40GP,15,1,0.076,0.468,0.304,0.94
TRN_01448,CUS_B,SHA,HKG,20GP,26,3,0.302,0.336,0.275,0.936
TRN_01449,CUS_D,LAX,SGN,45HC,17,2,0.556,0.29,0.121,0.875
TRN_01450,CUS_C,RTM,LAX,40HC,6,1,0.277,0.211,0.178,0.773
TRN_01451,CUS_B,RTM,HKG,40HC,3,3,0.597,0.566,0.091,0.858
TRN_01452,CUS_A,HKG,LAX,45HC,14,2,0.478,0.436,0.145,0.871
TRN_01453,CUS_C,HKG,HAM,45HC,24,2,0.524,0.141,0.311,0.767
TRN_01454,CUS_A,HAM,SGN,40HC,27,3,0.751,0.41,0.161,0.777
TRN_01455,CUS_C,SHA,SHA,40GP,22,0,0.61,0.321,0.135,0.57
TRN_01456,CUS_A,SIN,HKG,40GP,13,1,0.167,0.393,0.102,0.736
TRN_01457,CUS_A,SIN,HKG,20GP,21,0,0.244,0.291,0.553,0.802
TRN_01458,CUS_C,SIN,HAM,45HC,23,1,0.471,0.108,0.268,0.602
TRN_01459,CUS_C,PUS,SGN,20GP,12,2,0.222,0.219,0.401,0.876
TRN_01460,CUS_D,LAX,PUS,45HC,8,3,0.466,0.317,0.516,0.819
TRN_01461,CUS_A,SGN,HKG,40HC,8,0,0.463,0.239,0.111,0.854
TRN_01462,CUS_B,LAX,SGN,40GP,22,3,0.161,0.4,0.067,0.952
TRN_01463,CUS_B,HAM,SIN,45HC,24,0,0.412,0.266,0.27,0.752
TRN_01464,CUS_D,HKG,SIN,40GP,6,0,0.249,0.332,0.219,0.55
TRN_01465,CUS_D,HKG,PUS,45HC,29,1,0.31,0.389,0.169,0.677
TRN_01466,CUS_D,RTM,SIN,40GP,1,1,0.44,0.174,0.122,0.852
TRN_01467,CUS_D,HKG,LAX,40GP,13,2,0.639,0.166,0.273,0.571
TRN_01468,CUS_B,RTM,SIN,45HC,14,0,0.17,0.226,0.067,0.686
TRN_01469,CUS_C,SHA,SGN,45HC,2,2,0.582,0.135,0.266,0.343
TRN_01470,CUS_C,SGN,LAX,40GP,22,3,0.466,0.447,0.161,0.826
TRN_01471,CUS_D,HKG,LAX,40GP,27,0,0.422,0.569,0.332,0.843
TRN_01472,CUS_A,HAM,SIN,20GP,7,1,0.314,0.145,0.323,0.977
TRN_01473,CUS_B,LAX,SGN,40HC,20,2,0.454,0.618,0.163,0.88
TRN_01474,CUS_B,LAX,SHA,45HC,28,1,0.182,0.489,0.267,0.723
TRN_01475,CUS_B,HAM,LAX,40GP,20,1,0.302,0.334,0.277,0.803
TRN_01476,CUS_C,SHA,SGN,40GP,14,0,0.562,0.177,0.309,0.936
TRN_01477,CUS_B,PUS,SIN,40HC,28,1,0.47,0.293,0.405,0.787
TRN_01478,CUS_B,LAX,PUS,40GP,12,3,0.503,0.349,0.266,0.591
TRN_01479,CUS_B,RTM,HKG,40HC,20,3,0.882,0.143,0.188,0.854
TRN_01480,CUS_C,SHA,HAM,40GP,23,3,0.291,0.415,0.473,0.853
TRN_01481,CUS_C,HKG,SGN,45HC,18,0,0.517,0.124,0.312,0.803
TRN_01482,CUS_B,HKG,LAX,40GP,10,0,0.22,0.408,0.254,0.655
TRN_01483,CUS_C,SHA,PUS,40GP,21,2,0.755,0.681,0.25,0.687
TRN_01484,CUS_C,SGN,HKG,45HC,9,1,0.34,0.317,0.332,0.84
TRN_01485,CUS_A,HAM,RTM,40GP,15,0,0.387,0.217,0.301,0.599
TRN_01486,CUS_A,SHA,SIN,40HC,16,0,0.097,0.524,0.251,0.942
TRN_01487,CUS_D,SGN,PUS,20GP,9,0,0.444,0.587,0.19,0.901
TRN_01488,CUS_D,HAM,SHA,40GP,23,0,0.161,0.406,0.462,0.938
TRN_01489,CUS_B,PUS,HAM,45HC,8,2,0.78,0.275,0.247,0.877
TRN_01490,CUS_B,HAM,SGN,40GP,5,1,0.347,0.622,0.199,0.826
TRN_01491,CUS_A,RTM,SGN,45HC,22,2,0.208,0.144,0.318,0.533
TRN_01492,CUS_A,RTM,LAX,20GP,26,0,0.393,0.49,0.051,0.811
TRN_01493,CUS_B,PUS,HKG,45HC,8,2,0.272,0.434,0.228,0.743
TRN_01494,CUS_A,LAX,HAM,40HC,16,0,0.031,0.214,0.312,0.49
TRN_01495,CUS_B,SGN,SHA,40GP,28,3,0.383,0.202,0.073,0.779
TRN_01496,CUS_D,SGN,SHA,20GP,11,0,0.188,0.097,0.38,0.746
TRN_01497,CUS_C,SGN,HKG,40HC,12,3,0.389,0.18,0.265,0.866
TRN_01498,CUS_C,PUS,PUS,40GP,21,2,0.695,0.163,0.09,0.587
TRN_01499,CUS_C,HAM,SHA,40GP,19,0,0.647,0.098,0.101,0.732
TRN_01500,CUS_B,SHA,SGN,40HC,4,0,0.658,0.34,0.098,0.814
TRN_01501,CUS_C,SHA,PUS,45HC,2,2,0.412,0.261,0.411,0.832
TRN_01502,CUS_C,LAX,SHA,40HC,11,0,0.388,0.59,0.114,0.793
TRN_01503,CUS_C,SHA,SIN,20GP,14,2,0.143,0.335,0.319,0.691
TRN_01504,CUS_D,RTM,SHA,45HC,18,2,0.481,0.466,0.296,0.549
TRN_01505,CUS_A,SIN,SIN,45HC,12,2,0.661,0.359,0.113,0.733
TRN_01506,CUS_C,RTM,SGN,45HC,4,3,0.457,0.522,0.411,0.802
TRN_01507,CUS_A,SHA,SIN,40HC,22,1,0.859,0.42,0.204,0.848
TRN_01508,CUS_A,SIN,RTM,20GP,13,2,0.398,0.216,0.54,0.768
TRN_01509,CUS_D,SHA,HKG,40HC,2,3,0.645,0.388,0.236,0.67
TRN_01510,CUS_C,LAX,SHA,40HC,18,3,0.288,0.218,0.291,0.915
TRN_01511,CUS_A,RTM,LAX,40HC,12,1,0.316,0.052,0.219,0.945
TRN_01512,CUS_D,RTM,PUS,40GP,16,1,0.27,0.151,0.44,0.93
TRN_01513,CUS_B,SGN,PUS,40GP,25,3,0.219,0.323,0.039,0.469
TRN_01514,CUS_B,SIN,HKG,40HC,6,2,0.689,0.588,0.221,0.802
TRN_01515,CUS_D,LAX,HKG,40HC,20,1,0.129,0.296,0.389,0.526
TRN_01516,CUS_C,HAM,SHA,45HC,4,3,0.188,0.534,0.116,0.562
TRN_01517,CUS_C,HAM,HAM,40HC,23,3,0.794,0.338,0.357,0.523
TRN_01518,CUS_B,SIN,SHA,40HC,11,1,0.632,0.345,0.434,0.631
TRN_01519,CUS_D,HKG,LAX,45HC,23,1,0.296,0.267,0.414,0.584
TRN_01520,CUS_B,RTM,HKG,20GP,2,2,0.477,0.451,0.021,0.657
TRN_01521,CUS_D,LAX,HKG,40GP,20,0,0.336,0.339,0.123,0.783
TRN_01522,CUS_B,HKG,LAX,40GP,8,3,0.604,0.138,0.08,0.509
TRN_01523,CUS_D,SGN,SGN,40GP,12,1,0.246,0.76,0.092,0.681
TRN_01524,CUS_A,SGN,HKG,20GP,7,3,0.2,0.126,0.173,0.924
TRN_01525,CUS_B,SHA,SIN,20GP,12,2,0.315,0.182,0.09,0.561
TRN_01526,CUS_B,SGN,SIN,40HC,23,1,0.688,0.37,0.331,0.72
TRN_01527,CUS_D,HKG,SHA,40HC,2,0,0.131,0.241,0.392,0.87
TRN_01528,CUS_A,SIN,SIN,40GP,18,0,0.59,0.597,0.343,0.763
TRN_01529,CUS_C,LAX,SIN,45HC,6,2,0.35,0.409,0.192,0.737
TRN_01530,CUS_D,LAX,PUS,40GP,12,0,0.253,0.299,0.235,0.38
TRN_01531,CUS_D,HAM,HKG,40HC,17,3,0.686,0.297,0.412,0.711
TRN_01532,CUS_B,HKG,LAX,20GP,3,1,0.189,0.086,0.251,0.565
TRN_01533,CUS_B,RTM,HAM,20GP,26,3,0.556,0.77,0.203,0.735
TRN_01534,CUS_D,SGN,SHA,40HC,20,1,0.677,0.368,0.103,0.652
TRN_01535,CUS_A,SIN,HAM,40GP,18,1,0.453,0.113,0.261,0.871
TRN_01536,CUS_D,LAX,HKG,40GP,27,0,0.87,0.502,0.227,0.823
TRN_01537,CUS_C,RTM,PUS,40GP,12,1,0.172,0.267,0.136,0.895
TRN_01538,CUS_A,LAX,SHA,40GP,5,3,0.219,0.187,0.158,0.824
TRN_01539,CUS_B,SGN,RTM,20GP,25,3,0.512,0.118,0.581,0.94
TRN_01540,CUS_A,SGN,HKG,40GP,19,1,0.648,0.059,0.218,0.866
TRN_01541,CUS_C,LAX,HKG,40HC,14,3,0.758,0.144,0.299,0.732
TRN_01542,CUS_B,SGN,SHA,40HC,3,0,0.745,0.22,0.092,0.859
TRN_01543,CUS_D,SGN,LAX,40HC,8,0,0.522,0.172,0.117,0.881
TRN_01544,CUS_D,RTM,HAM,40HC,17,0,0.676,0.259,0.331,0.734
TRN_01545,CUS_D,RTM,HAM,40GP,3,0,0.115,0.462,0.155,0.691
TRN_01546,CUS_B,SHA,SGN,40HC,16,0,0.21,0.14,0.231,0.82
TRN_01547,CUS_A,HAM,RTM,40GP,25,0,0.129,0.341,0.004,0.919
TRN_01548,CUS_A,SIN,HKG,45HC,14,3,0.42,0.086,0.383,0.847
TRN_01549,CUS_A,LAX,LAX,40HC,18,1,0.473,0.363,0.123,0.768
TRN_01550,CUS_A,PUS,RTM,40GP,7,3,0.175,0.277,0.332,0.613
TRN_01551,CUS_C,SIN,RTM,45HC,17,3,0.518,0.127,0.056,0.73
TRN_01552,CUS_A,RTM,HKG,40HC,6,2,0.346,0.198,0.181,0.7
TRN_01553,CUS_C,SIN,SGN,20GP,21,0,0.385,0.207,0.133,0.821
TRN_01554,CUS_D,LAX,HAM,20GP,16,0,0.486,0.167,0.143,0.792
TRN_01555,CUS_A,SIN,SHA,45HC,18,2,0.401,0.625,0.213,0.624
TRN_01556,CUS_B,SIN,RTM,40HC,10,3,0.381,0.28,0.113,0.921
TRN_01557,CUS_A,HKG,RTM,20GP,11,0,0.116,0.255,0.062,0.775
TRN_01558,CUS_D,SHA,LAX,20GP,20,2,0.155,0.413,0.461,0.85
TRN_01559,CUS_B,PUS,SHA,40GP,18,0,0.103,0.172,0.145,0.807
TRN_01560,CUS_B,HKG,SGN,40GP,21,0,0.223,0.661,0.363,0.907
TRN_01561,CUS_B,SGN,SIN,45HC,5,2,0.624,0.282,0.201,0.545
TRN_01562,CUS_D,SIN,LAX,40HC,6,2,0.246,0.521,0.267,0.866
TRN_01563,CUS_A,RTM,RTM,45HC,9,2,0.318,0.263,0.112,0.91
TRN_01564,CUS_D,SIN,SHA,20GP,12,1,0.474,0.497,0.649,0.375
TRN_01565,CUS_D,SHA,PUS,45HC,16,1,0.376,0.302,0.15,0.724
TRN_01566,CUS_D,PUS,SHA,20GP,16,3,0.271,0.33,0.22,0.806
TRN_01567,CUS_D,PUS,PUS,20GP,3,1,0.469,0.48,0.263,0.649
TRN_01568,CUS_A,SIN,HAM,20GP,2,2,0.452,0.358,0.251,0.691
TRN_01569,CUS_A,LAX,HKG,40GP,24,1,0.578,0.302,0.337,0.587
TRN_01570,CUS_A,HKG,HAM,40GP,17,2,0.271,0.438,0.02,0.909
TRN_01571,CUS_C,SIN,SGN,20GP,2,3,0.346,0.23,0.329,0.853
TRN_01572,CUS_C,SGN,SGN,20GP,25,1,0.348,0.487,0.335,0.599
TRN_01573,CUS_D,PUS,RTM,40HC,11,3,0.229,0.379,0.214,0.79
TRN_01574,CUS_C,SIN,PUS,20GP,20,0,0.048,0.191,0.267,0.656
TRN_01575,CUS_C,SHA,SIN,40GP,14,2,0.473,0.338,0.172,0.404
TRN_01576,CUS_D,SIN,SGN,40GP,6,2,0.667,0.19,0.099,0.777
TRN_01577,CUS_C,SHA,LAX,45HC,20,3,0.426,0.29,0.337,0.883
TRN_01578,CUS_B,RTM,SHA,20GP,11,1,0.364,0.318,0.403,0.998
TRN_01579,CUS_B,PUS,HKG,20GP,5,2,0.244,0.044,0.175,0.608
TRN_01580,CUS_D,LAX,HAM,45HC,7,2,0.653,0.361,0.289,0.897
TRN_01581,CUS_C,SIN,SIN,45HC,24,0,0.09,0.212,0.178,0.601
TRN_01582,CUS_C,HKG,HAM,45HC,16,3,0.628,0.218,0.258,0.977
TRN_01583,CUS_A,SGN,SHA,40GP,13,1,0.657,0.404,0.411,0.561
TRN_01584,CUS_A,RTM,SIN,40GP,23,1,0.36,0.166,0.121,0.865
TRN_01585,CUS_C,SHA,LAX,45HC,8,3,0.224,0.216,0.181,0.565
TRN_01586,CUS_C,HAM,RTM,20GP,5,0,0.521,0.605,0.43,0.796
TRN_01587,CUS_B,SIN,SIN,40GP,3,2,0.526,0.11,0.173,0.784
TRN_01588,CUS_D,HAM,PUS,20GP,3,0,0.444,0.312,0.14,0.873
TRN_01589,CUS_D,SGN,SGN,40GP,27,3,0.098,0.217,0.139,0.922
TRN_01590,CUS_B,SHA,LAX,20GP,27,3,0.682,0.382,0.511,0.918
TRN_01591,CUS_D,LAX,SHA,40GP,12,2,0.32,0.19,0.24,0.878
TRN_01592,CUS_B,LAX,RTM,40GP,14,1,0.523,0.229,0.177,0.601
TRN_01593,CUS_C,PUS,PUS,45HC,12,3,0.069,0.202,0.059,0.871
TRN_01594,CUS_B,RTM,SIN,40GP,16,0,0.1,0.548,0.221,0.637
TRN_01595,CUS_B,SIN,LAX,40HC,6,3,0.141,0.371,0.379,0.638
TRN_01596,CUS_C,HKG,SHA,40HC,20,1,0.556,0.162,0.097,0.703
TRN_01597,CUS_C,SHA,SHA,45HC,15,3,0.667,0.578,0.362,0.62
TRN_01598,CUS_B,PUS,PUS,40GP,27,2,0.094,0.067,0.296,0.727
TRN_01599,CUS_C,HAM,SHA,20GP,10,3,0.439,0.069,0.051,0.874
TRN_01600,CUS_B,RTM,SIN,20GP,23,2,0.7,0.335,0.129,0.893
TRN_01601,CUS_C,HAM,SIN,45HC,5,1,0.057,0.237,0.47,0.96
TRN_01602,CUS_C,HKG,HAM,40GP,3,3,0.678,0.348,0.208,0.737
TRN_01603,CUS_B,SHA,HKG,20GP,22,2,0.26,0.84,0.071,0.842
TRN_01604,CUS_C,RTM,RTM,20GP,26,2,0.726,0.309,0.084,0.937
TRN_01605,CUS_A,HAM,SIN,40HC,27,1,0.303,0.58,0.393,0.451
TRN_01606,CUS_C,SHA,LAX,40HC,2,2,0.429,0.353,0.606,0.903
TRN_01607,CUS_C,RTM,SIN,20GP,11,3,0.33,0.286,0.123,0.848
TRN_01608,CUS_A,SIN,SIN,40HC,14,1,0.214,0.301,0.047,0.758
TRN_01609,CUS_B,SGN,HAM,40GP,9,2,0.215,0.315,0.28,0.608
TRN_01610,CUS_D,LAX,HAM,20GP,9,0,0.328,0.826,0.105,0.851
TRN_01611,CUS_B,HKG,SIN,45HC,11,0,0.467,0.537,0.296,0.69
TRN_01612,CUS_C,PUS,SHA,20GP,1,3,0.638,0.024,0.231,0.54
TRN_01613,CUS_D,HKG,PUS,40GP,27,1,0.311,0.288,0.064,0.476
TRN_01614,CUS_B,HKG,RTM,40HC,9,0,0.66,0.296,0.179,0.94
TRN_01615,CUS_C,SGN,SHA,45HC,17,0,0.725,0.501,0.179,0.863
TRN_01616,CUS_B,LAX,HAM,20GP,23,0,0.462,0.258,0.2,0.89
TRN_01617,CUS_D,PUS,PUS,40HC,5,1,0.395,0.407,0.172,0.744
TRN_01618,CUS_D,SHA,HKG,40HC,6,1,0.511,0.296,0.268,0.569
TRN_01619,CUS_B,PUS,PUS,40HC,19,0,0.155,0.478,0.303,0.959
TRN_01620,CUS_B,SHA,SGN,40HC,29,1,0.177,0.133,0.377,0.821
TRN_01621,CUS_B,SGN,PUS,45HC,12,3,0.317,0.569,0.316,0.989
TRN_01622,CUS_C,PUS,SGN,40HC,27,3,0.272,0.201,0.342,0.783
TRN_01623,CUS_B,PUS,HKG,45HC,1,2,0.504,0.079,0.161,0.842
TRN_01624,CUS_B,LAX,LAX,45HC,22,2,0.356,0.285,0.066,0.814
TRN_01625,CUS_A,SIN,HKG,45HC,29,3,0.792,0.434,0.574,0.267
TRN_01626,CUS_B,HKG,HAM,40HC,22,3,0.146,0.195,0.196,0.593
TRN_01627,CUS_A,HKG,SIN,40HC,4,0,0.417,0.304,0.092,0.838
TRN_01628,CUS_C,PUS,HAM,40HC,1,2,0.304,0.077,0.113,0.524
TRN_01629,CUS_D,SGN,SHA,45HC,12,1,0.638,0.357,0.091,0.869
TRN_01630,CUS_A,SGN,LAX,20GP,17,0,0.797,0.068,0.218,0.591
TRN_01631,CUS_D,SGN,HKG,20GP,20,3,0.197,0.029,0.177,0.344
TRN_01632,CUS_D,RTM,SHA,40GP,27,2,0.083,0.079,0.355,0.52
TRN_01633,CUS_A,LAX,HAM,45HC,17,2,0.308,0.068,0.428,0.859
TRN_01634,CUS_B,SHA,SIN,45HC,8,3,0.425,0.367,0.306,0.841
TRN_01635,CUS_A,SIN,SGN,40HC,1,0,0.199,0.35,0.428,0.928
TRN_01636,CUS_A,RTM,PUS,40HC,28,1,0.302,0.067,0.319,0.913
TRN_01637,CUS_B,HAM,PUS,20GP,18,3,0.306,0.494,0.213,0.916
TRN_01638,CUS_A,RTM,HAM,20GP,20,0,0.636,0.138,0.117,0.501
TRN_01639,CUS_D,HAM,HAM,45HC,22,0,0.134,0.093,0.235,0.871
TRN_01640,CUS_D,SIN,PUS,40HC,24,2,0.234,0.716,0.287,0.816
TRN_01641,CUS_C,SGN,HAM,45HC,25,1,0.366,0.116,0.337,0.916
TRN_01642,CUS_D,HKG,SGN,45HC,26,3,0.436,0.29,0.073,0.564
TRN_01643,CUS_D,RTM,LAX,40HC,6,2,0.633,0.272,0.155,0.948
TRN_01644,CUS_A,HAM,PUS,45HC,9,3,0.347,0.442,0.191,0.81
TRN_01645,CUS_D,LAX,SHA,40GP,2,2,0.302,0.269,0.275,0.93
TRN_01646,CUS_B,PUS,RTM,40HC,4,0,0.133,0.207,0.142,0.781
TRN_01647,CUS_B,SHA,LAX,45HC,28,2,0.396,0.729,0.463,0.982
TRN_01648,CUS_B,LAX,SGN,45HC,13,0,0.28,0.113,0.24,0.784
TRN_01649,CUS_A,SIN,HAM,20GP,20,0,0.197,0.271,0.363,0.529
TRN_01650,CUS_D,SIN,SHA,45HC,17,3,0.266,0.515,0.482,0.773
TRN_01651,CUS_A,PUS,PUS,45HC,14,0,0.207,0.376,0.556,0.594
TRN_01652,CUS_C,SHA,SIN,40HC,5,2,0.202,0.091,0.442,0.877
TRN_01653,CUS_C,HAM,HKG,40HC,22,1,0.247,0.338,0.144,0.816
TRN_01654,CUS_A,SIN,LAX,20GP,22,2,0.291,0.476,0.349,0.642
TRN_01655,CUS_D,SGN,SGN,40HC,5,1,0.239,0.231,0.415,0.984
TRN_01656,CUS_C,LAX,SHA,20GP,10,1,0.574,0.101,0.395,0.673
